Id,Servicio wifi a bordo,Hora de salida/llegada conveniente,Facilidad de reserva en línea,Ubicación de la puerta,Alimentos y bebidas,Embarque en línea,Comodidad del asiento,Entretenimiento a bordo,Servicio a bordo,Servicio de sala de piernas,Manejo de equipaje,Servicio de facturación,Limpieza
35861,4,2,4,3,1,4,3,3,3,4,3,1,4
10919,3,2,2,2,3,3,3,3,4,2,2,3,3
97747,1,1,1,1,2,5,4,3,3,3,3,5,3
48722,3,3,3,3,5,5,4,5,4,4,5,4,5
90953,3,0,3,2,1,3,4,1,4,5,2,4,1
106034,3,5,3,1,4,5,4,5,5,3,3,3,3
97461,4,4,4,4,2,5,4,4,4,4,4,3,5
7906,1,1,2,1,4,5,4,5,5,5,5,5,3
89076,2,3,2,3,1,3,2,2,2,2,2,4,3
71537,1,1,1,1,4,4,4,4,4,3,5,3,4
22674,5,3,3,3,5,5,5,5,4,5,3,5,5
71576,5,5,5,5,5,5,5,4,4,4,4,4,4
66651,2,5,2,2,4,4,4,4,3,3,4,5,4
57663,3,4,3,3,3,2,4,3,1,2,1,4,4
79858,3,3,3,3,2,5,4,5,5,5,5,5,3
44221,2,5,5,5,2,2,2,2,2,5,4,2,2
115543,1,1,1,3,5,1,5,5,1,5,3,3,5
66024,5,5,3,5,3,3,3,3,4,4,5,4,3
89744,4,2,4,4,3,4,2,3,4,4,3,3,3
103099,2,5,2,2,2,2,2,2,3,2,4,3,2
14717,4,3,4,2,1,4,1,1,3,2,5,5,1
2874,3,2,3,2,3,3,3,1,5,2,2,3,3
125974,4,2,4,4,3,5,4,5,5,4,5,5,4
12900,1,2,2,2,1,1,1,1,2,2,4,4,1
112343,3,3,3,3,4,5,5,5,5,5,5,3,3
90774,2,4,4,4,3,3,4,2,2,2,2,3,1
32540,4,4,4,4,4,2,2,4,4,4,4,2,4
21718,3,1,1,1,3,3,3,3,3,2,4,4,3
129062,3,3,3,4,3,2,2,3,1,4,3,2,2
121176,2,4,2,1,3,2,3,3,3,4,4,5,3
22298,5,3,5,1,3,5,3,3,5,4,3,4,3
124367,1,1,2,1,5,5,4,4,4,4,4,3,4
4113,4,4,5,2,3,5,3,3,4,3,5,4,3
20940,1,1,1,4,3,1,3,3,2,2,3,3,3
104397,1,1,1,3,1,1,1,1,4,4,4,4,1
54881,2,5,2,4,2,2,2,2,5,3,4,5,2
14590,3,5,4,3,1,4,1,1,4,5,4,5,1
8265,2,4,3,2,2,3,2,2,5,2,4,3,2
99557,4,4,4,4,4,4,1,4,2,2,4,1,4
4329,1,1,1,1,5,4,4,2,2,2,2,3,4
22827,0,0,0,4,4,0,5,4,1,2,1,5,4
54988,5,5,5,5,4,5,4,5,5,5,5,5,3
46950,3,4,3,3,4,3,4,4,4,5,4,3,4
25445,3,2,2,4,5,2,2,5,4,3,2,4,5
3526,1,2,2,2,2,4,3,1,1,1,1,2,3
73931,3,1,1,1,3,3,3,4,2,2,3,3,3
84324,2,2,2,5,3,2,3,3,5,3,4,4,3
125376,4,0,4,1,4,4,4,4,3,4,5,4,4
79324,1,1,1,1,3,5,4,5,5,5,5,3,5
75184,3,3,3,2,1,3,1,1,3,3,2,2,1
79038,2,3,3,3,2,2,2,2,4,1,3,3,2
83057,3,5,5,5,4,3,2,3,3,3,3,4,1
75271,4,5,4,1,2,4,3,2,1,5,3,3,2
93486,2,2,2,2,4,5,5,5,5,5,5,5,4
15103,2,3,0,3,3,0,3,3,2,3,2,2,3
100581,2,5,5,5,2,2,2,2,4,1,3,2,2
69890,3,3,3,3,2,4,5,5,5,5,5,4,5
119294,2,3,3,3,2,2,2,2,3,1,4,1,2
8023,0,0,0,4,3,4,4,1,1,1,1,5,5
8703,4,3,4,3,3,4,3,3,2,4,5,2,3
82734,1,1,1,1,4,4,5,4,4,5,4,4,3
47650,2,5,5,5,2,2,2,2,4,4,4,2,2
107818,2,2,2,2,1,4,3,2,2,2,2,3,4
61146,5,5,5,1,2,5,2,2,3,2,5,3,2
108597,1,1,1,1,3,5,4,4,4,4,4,4,4
50666,2,4,2,4,4,3,3,2,2,2,2,2,4
69345,5,5,5,5,4,4,4,4,3,4,4,5,4
125075,1,1,1,1,2,5,5,5,5,5,5,4,5
94956,4,4,1,4,3,3,4,4,4,4,4,5,3
43614,2,2,2,2,3,2,3,3,3,4,1,3,3
15022,1,5,1,2,4,1,4,4,3,4,4,1,4
121458,1,1,1,1,2,5,3,5,5,5,5,1,5
118984,1,1,1,1,5,4,5,4,4,5,4,5,3
78845,1,1,1,1,3,4,4,3,3,3,3,5,5
127858,1,1,1,1,2,4,4,5,5,5,5,5,5
49420,1,0,1,3,3,1,2,3,3,5,1,3,3
27673,3,4,4,4,3,3,3,3,3,2,4,1,3
54954,1,1,4,1,2,5,4,4,4,4,4,3,5
45320,4,4,4,4,2,4,1,5,5,5,5,1,1
46120,3,3,3,3,5,5,5,5,3,2,1,3,5
120020,4,4,4,4,3,4,3,3,2,1,4,1,3
108763,4,4,4,4,4,5,5,3,3,3,3,4,4
21916,2,2,2,3,3,2,3,3,3,1,3,1,3
112005,1,3,3,3,1,1,1,1,3,2,4,1,1
124389,1,1,1,3,2,4,4,4,4,1,4,1,3
90159,5,4,5,5,3,4,4,2,2,5,2,4,3
49,4,5,4,1,5,4,3,5,5,4,5,5,5
2542,0,0,0,3,5,4,4,2,2,2,5,4,3
59162,2,4,2,4,2,2,2,2,4,5,2,4,2
13192,1,0,1,2,3,1,3,3,3,4,2,1,3
40282,2,5,2,1,2,2,1,2,4,2,5,3,2
7925,4,1,5,4,3,5,3,3,1,3,3,2,3
67053,2,2,2,3,4,2,4,4,4,3,5,4,4
46901,2,1,1,1,2,2,2,2,4,4,3,1,2
105715,4,4,4,4,2,5,5,4,4,4,4,4,3
119245,2,2,3,2,5,5,5,5,5,5,5,5,5
102286,3,3,3,3,4,4,5,5,5,5,5,4,5
114142,2,2,2,2,4,4,4,4,4,2,5,4,4
109533,2,2,2,4,5,2,5,5,2,2,3,3,5
40149,5,5,5,5,2,4,4,4,4,4,4,5,5
96660,2,5,2,1,5,2,5,5,3,3,4,4,5
108038,2,1,2,2,5,3,2,3,3,2,3,1,2
106715,5,3,5,5,4,4,4,5,5,5,5,3,3
32983,2,5,2,5,2,5,4,5,5,2,5,2,1
112546,3,3,3,3,1,3,1,1,3,3,5,4,1
86971,3,5,5,5,3,3,3,3,3,5,4,4,3
12156,3,3,3,4,3,3,3,3,3,1,2,4,3
80552,1,1,1,1,5,4,4,4,4,5,4,4,3
81646,4,4,4,4,2,4,4,5,5,5,5,4,4
110330,4,4,4,4,2,4,4,5,5,5,5,4,3
122596,2,2,3,2,4,4,4,4,3,3,4,3,4
37363,3,3,3,4,5,3,5,5,2,2,5,5,5
86810,5,5,2,5,5,5,4,3,3,4,3,3,4
39383,4,4,4,4,4,4,4,4,1,3,3,5,4
79556,5,2,5,5,5,4,4,5,5,5,5,3,4
99707,2,3,2,4,2,2,2,2,2,4,5,5,2
5941,2,1,1,1,2,2,2,2,4,4,3,4,2
25258,1,1,1,1,2,1,3,4,4,5,4,4,1
122169,1,1,1,1,4,5,5,2,2,3,2,3,3
8283,1,4,5,4,2,5,5,4,4,5,4,4,4
27206,2,2,2,3,2,3,3,4,3,2,2,3,3
26733,0,4,0,2,4,0,4,4,1,5,5,2,4
20792,3,1,1,1,2,4,3,3,3,3,3,2,5
68267,2,4,2,3,2,2,2,2,5,3,5,5,2
121486,0,1,0,1,4,0,4,4,3,5,2,3,4
98839,2,4,2,1,5,2,5,5,5,2,5,5,5
9052,2,0,1,4,4,1,4,4,3,2,4,3,4
74747,3,2,3,3,4,3,2,1,1,3,1,4,4
22616,2,4,2,1,2,2,4,2,4,2,5,5,2
86494,1,5,1,3,1,1,1,1,4,2,5,3,1
25766,4,5,4,3,3,4,3,3,1,5,3,5,3
125992,3,4,3,2,3,3,2,5,5,3,5,2,2
61594,4,4,4,4,4,3,4,4,4,4,4,5,3
63406,3,1,3,3,3,2,4,2,1,4,3,4,4
55453,3,3,3,1,3,3,3,3,3,2,4,4,3
81221,1,5,1,5,2,1,4,2,3,4,4,3,2
116011,3,5,3,3,1,3,1,1,4,2,5,5,1
66789,1,2,1,2,1,1,2,3,5,1,2,2,2
36973,3,4,4,4,3,3,3,3,3,2,4,1,3
27914,0,1,1,3,3,1,3,3,3,1,4,3,3
67644,4,4,4,4,3,4,4,4,4,4,4,4,5
39691,3,3,3,4,2,3,4,2,3,2,3,3,2
50531,0,1,0,3,1,0,1,1,3,1,4,1,1
15866,4,1,1,1,4,4,4,4,1,3,5,2,4
126942,4,4,4,4,3,4,5,4,4,4,4,3,4
13849,3,2,2,2,3,3,3,3,1,1,2,3,3
3131,5,5,5,5,5,5,4,4,4,4,4,5,5
6193,1,1,1,1,2,4,4,3,3,3,3,5,4
7074,2,2,2,2,4,4,5,5,5,5,5,5,5
70271,4,4,4,4,2,5,4,5,5,5,5,4,5
65849,5,1,1,1,5,5,5,5,5,2,3,2,5
16742,5,3,4,3,5,5,5,5,1,3,3,3,5
11501,2,5,2,3,3,2,3,3,4,3,1,5,3
115025,5,5,5,5,2,4,4,4,4,4,4,4,4
119760,2,2,2,3,1,3,3,2,2,2,2,2,4
129083,4,4,4,4,5,4,4,4,4,4,4,4,5
1148,2,4,2,4,1,2,1,1,4,3,4,5,1
90424,1,1,3,1,2,4,4,5,5,5,5,3,5
106037,3,3,3,4,5,3,5,5,5,2,4,4,5
48255,2,2,2,1,5,2,5,5,3,1,1,1,5
53974,3,5,3,4,1,3,1,1,5,2,3,5,1
23856,0,0,0,4,4,0,4,4,4,4,5,2,4
89179,1,4,2,3,3,2,3,3,5,4,4,4,3
126382,3,4,3,3,4,3,4,4,4,4,3,1,4
76210,0,2,0,3,3,0,2,3,1,2,1,1,3
124596,1,4,4,4,4,4,4,3,3,4,4,5,5
88506,0,0,0,4,3,0,3,3,3,4,3,3,3
53317,2,4,2,4,3,2,3,3,3,3,3,4,3
15212,2,1,2,3,4,2,4,4,3,2,3,1,4
103041,3,3,3,3,3,3,2,3,2,4,3,3,3
129190,3,3,3,3,2,5,5,5,5,5,5,3,5
14484,4,4,4,4,5,5,5,5,1,2,5,2,5
33049,3,0,3,4,1,3,1,1,5,3,3,3,1
94195,4,4,4,4,5,5,5,5,3,2,4,5,5
9387,5,4,5,3,1,5,1,1,3,3,5,5,1
50080,2,2,2,2,4,4,4,4,1,5,1,2,4
33541,2,2,2,3,2,2,2,2,2,3,3,1,2
59306,1,1,1,1,4,4,4,4,4,2,4,3,4
93,1,2,2,2,2,3,3,1,1,1,1,2,1
25384,2,1,2,3,3,2,3,3,3,5,2,2,3
20642,3,2,3,4,4,3,4,4,1,5,3,3,4
69636,1,1,1,1,3,5,4,3,3,4,3,5,3
44884,3,0,4,3,1,4,4,1,2,4,3,4,1
31106,4,4,4,4,4,4,4,4,5,4,2,3,4
96405,4,4,4,4,5,4,5,5,4,2,5,5,5
54161,2,1,2,1,4,3,3,2,2,2,2,2,1
41127,2,5,5,5,4,4,2,4,2,4,4,2,4
72862,3,3,3,3,5,3,5,5,4,2,3,2,5
72909,2,2,4,2,4,4,4,4,5,3,4,4,4
17114,1,3,1,3,1,1,1,1,2,1,2,4,1
92979,5,5,5,5,5,4,4,1,1,2,1,4,3
36624,3,3,3,4,4,3,4,4,1,4,4,3,4
40994,2,2,2,2,4,4,5,3,3,3,3,5,4
105299,3,1,1,1,3,3,3,3,1,1,3,2,3
11711,4,4,4,4,2,5,4,4,4,4,4,5,3
47520,4,5,5,5,5,5,4,4,4,5,4,5,3
115970,4,4,1,4,2,1,2,2,1,3,3,2,2
21238,3,4,3,3,2,3,2,2,5,5,5,3,2
128624,3,4,4,4,3,3,3,1,4,3,2,3,3
16296,4,4,4,4,3,1,3,4,4,4,4,5,5
56043,2,2,2,2,2,2,2,4,3,2,2,2,2
78407,2,3,3,1,4,2,4,4,3,4,4,5,4
49360,4,1,1,1,1,2,2,4,4,4,4,4,4
113425,5,5,5,5,4,4,5,4,4,4,4,5,3
105202,3,5,3,1,2,3,2,2,4,4,5,3,2
28696,2,2,2,2,1,2,1,1,1,2,2,3,1
113653,4,5,4,2,4,4,4,4,4,3,4,3,4
15308,5,2,2,2,5,2,5,5,5,5,5,4,3
40339,2,4,2,5,5,2,5,5,3,2,5,3,5
105610,2,4,3,1,4,5,5,5,5,3,4,5,4
101827,2,5,2,1,3,2,5,3,3,5,3,4,3
61855,2,2,2,3,5,2,5,5,2,3,2,1,5
21739,4,4,4,4,2,2,2,4,4,4,4,1,1
122092,0,5,0,4,4,0,4,4,2,5,1,4,4
29423,5,4,5,3,1,5,1,1,5,2,4,4,1
57975,4,4,4,3,4,5,4,3,3,4,3,2,3
37244,4,5,4,3,2,5,4,2,2,4,2,3,3
23622,3,4,3,1,4,3,4,4,4,3,4,3,4
38133,4,4,4,1,1,4,1,1,1,2,3,2,1
77551,3,3,3,3,4,3,2,2,2,2,2,5,1
52156,1,1,3,1,2,2,4,5,5,5,5,2,3
61728,2,5,5,5,2,2,2,2,1,5,3,3,2
122591,3,2,2,3,5,2,1,5,4,2,5,3,5
46961,2,3,2,3,5,2,5,5,1,2,2,5,5
110243,2,2,5,2,2,5,5,5,5,5,5,5,4
83288,2,4,2,4,2,1,1,2,1,5,5,1,1
12709,3,4,4,4,3,3,3,3,1,3,4,1,3
16496,5,5,5,5,3,1,4,4,4,4,4,2,4
6476,1,5,5,2,3,5,4,4,4,5,4,5,1
16567,3,3,3,2,3,3,3,3,2,4,5,1,3
42074,2,5,2,5,5,2,5,5,5,4,4,4,5
25781,5,2,2,2,5,5,5,5,3,1,2,3,5
102450,2,4,2,4,3,2,3,3,2,5,4,4,3
24463,4,1,1,1,5,2,3,4,4,4,4,4,4
5865,4,4,4,2,4,4,4,4,5,3,5,4,4
108862,4,2,4,4,2,4,2,2,4,4,4,4,2
21640,2,2,2,1,5,1,1,1,1,2,1,2,4
35142,2,1,1,1,5,3,3,2,2,2,2,2,3
7495,3,4,3,4,4,3,2,4,5,2,4,5,4
98171,4,0,4,3,4,4,4,4,3,3,4,5,4
12888,2,2,2,2,4,2,1,5,5,5,5,5,3
66879,5,5,5,5,2,5,4,5,5,5,5,4,3
124788,0,0,0,4,3,4,5,3,3,3,3,3,4
89184,3,3,3,4,5,3,5,5,3,4,3,5,5
61106,4,2,4,4,5,4,5,5,4,1,3,4,5
23846,3,4,3,4,5,3,5,5,5,1,4,5,5
92811,1,1,1,3,4,1,4,4,3,2,4,4,4
122685,4,0,4,4,1,4,1,1,2,3,4,2,1
115931,2,2,5,5,1,3,3,2,2,2,2,1,1
53276,3,3,3,3,3,5,1,4,4,4,4,5,2
65486,3,4,2,2,3,2,3,3,4,2,4,3,3
14813,2,1,0,2,3,0,5,3,1,3,2,1,3
82684,1,1,1,1,4,5,4,4,4,2,5,3,4
71568,4,5,5,5,3,3,4,4,4,3,4,3,3
64069,5,2,2,2,5,5,5,5,3,2,3,5,5
15045,2,0,2,4,4,2,4,4,5,4,5,2,4
59519,1,5,1,3,1,1,2,1,5,3,5,4,1
28147,1,1,1,1,1,1,1,1,3,2,3,3,1
83031,3,2,2,2,3,3,3,3,3,3,4,3,3
39583,3,3,3,4,4,3,4,4,2,4,4,4,4
110885,4,3,3,3,4,4,3,4,4,4,4,1,1
123071,4,4,4,4,2,4,5,2,3,2,5,3,2
118378,3,3,3,3,3,5,5,5,5,5,5,3,5
40734,1,1,2,3,1,2,1,1,4,2,4,3,1
40946,4,5,4,4,4,4,4,4,3,2,5,4,4
77372,4,2,2,2,5,3,3,3,3,4,3,4,2
32979,4,5,0,4,2,0,2,2,3,1,2,1,2
76345,2,2,5,2,4,4,5,5,5,4,5,5,4
12404,1,2,1,3,5,1,5,5,3,3,3,4,5
47098,3,5,3,4,4,5,4,5,5,3,2,4,5
60546,2,5,2,4,3,5,5,2,2,2,2,3,3
118455,4,1,4,4,2,4,5,4,4,4,4,3,3
37187,2,3,2,3,4,2,4,4,2,2,3,4,4
54356,4,5,5,5,2,3,3,4,4,4,4,2,2
30751,2,4,2,1,2,2,2,2,3,4,4,4,2
124643,1,2,2,2,4,1,4,4,4,5,5,3,4
27277,3,5,3,1,1,5,2,4,4,3,4,4,3
49710,0,5,0,1,5,3,5,3,3,3,3,2,1
92424,5,5,5,3,3,5,3,3,4,4,3,3,3
119133,2,1,1,1,4,2,2,2,2,2,2,2,1
105713,2,2,2,3,4,2,4,4,4,3,3,4,4
100434,3,3,3,3,2,4,4,4,4,4,4,5,3
24071,3,2,5,5,4,3,1,3,3,3,3,1,5
113182,2,3,2,4,2,2,2,2,2,4,3,1,2
33609,3,4,4,4,5,3,2,3,3,3,3,2,2
106748,1,1,1,2,1,1,1,1,5,3,4,3,1
10185,2,2,2,2,3,4,4,5,5,5,5,5,4
40912,1,3,2,5,5,2,5,5,4,5,4,2,5
39945,3,5,3,4,4,4,5,1,1,3,1,3,3
52060,4,5,5,5,5,3,4,4,4,4,4,5,2
129716,3,3,3,4,4,3,4,4,3,2,4,3,4
100020,2,2,5,2,2,2,2,2,3,1,3,4,2
33592,4,4,4,4,1,4,3,5,5,5,5,3,3
106745,3,3,3,3,4,4,4,4,3,5,5,3,4
10529,2,2,2,2,5,4,4,4,4,4,4,4,3
88438,1,2,1,4,2,1,5,2,3,3,3,2,2
97308,5,5,5,5,3,5,3,3,5,5,5,4,3
36994,5,5,5,5,5,5,5,5,4,3,3,5,5
73404,3,5,5,5,4,2,2,3,3,3,3,4,2
42168,2,2,4,2,5,4,5,5,4,2,3,1,5
21111,4,5,4,1,2,4,3,2,5,4,4,3,2
48062,3,3,3,3,5,5,4,4,4,4,4,4,4
16181,2,4,4,4,2,2,2,2,3,3,4,1,2
77088,2,2,2,2,2,2,2,2,4,4,5,4,2
95594,2,2,2,5,5,2,5,5,3,2,4,4,5
84040,2,2,2,1,5,2,1,5,3,4,4,4,5
60594,2,2,2,3,3,2,3,3,1,3,2,4,3
121207,4,1,4,4,4,4,4,2,1,4,3,4,4
111271,5,5,5,5,2,5,4,5,5,5,5,3,4
63107,2,5,2,1,2,1,1,5,3,4,5,1,1
33918,1,5,1,5,2,4,4,2,2,1,2,4,4
65597,3,3,3,3,3,3,4,3,3,3,3,2,3
53292,2,2,3,2,4,2,4,5,5,5,5,1,2
93940,5,5,3,5,2,3,3,5,5,5,5,4,4
77173,2,2,2,4,2,2,2,2,1,2,3,3,2
26013,1,0,1,5,3,1,3,3,5,4,3,1,3
101103,2,2,2,5,5,2,4,5,4,4,4,5,5
4403,2,5,2,5,2,2,3,2,4,5,3,4,2
108839,3,3,3,3,2,5,4,5,5,5,5,5,5
61555,4,4,4,4,5,4,5,4,4,4,4,4,3
57901,1,5,2,5,1,1,1,1,1,1,1,4,4
127699,3,3,3,1,5,3,5,5,3,3,4,3,5
124642,4,0,4,2,3,4,3,3,5,4,5,5,3
110647,3,3,3,3,1,3,1,1,3,4,5,4,1
128950,1,1,1,1,2,4,4,4,4,4,4,5,4
25286,1,1,5,1,5,4,2,5,5,5,5,1,4
41649,3,3,3,3,3,1,5,3,3,5,3,1,4
86105,4,4,4,4,2,5,4,4,4,4,4,5,4
100329,1,1,1,1,1,1,1,1,4,5,3,3,1
4652,3,3,3,3,3,5,4,5,5,5,5,4,5
51705,5,4,4,4,1,2,2,1,1,2,5,1,1
74891,1,5,1,1,4,3,5,5,5,1,5,4,5
125500,5,5,2,5,3,5,4,5,5,5,5,4,4
13731,2,0,2,4,4,2,4,4,2,1,2,5,4
112508,3,4,3,3,1,3,1,1,4,2,4,3,1
36885,1,4,1,3,4,1,4,4,5,4,3,3,4
111939,2,2,2,2,3,5,4,4,4,4,4,5,5
101346,3,5,3,4,5,3,5,5,4,4,5,5,5
115254,2,2,2,2,4,4,4,4,5,4,4,4,4
95111,4,4,4,1,4,4,2,4,3,5,5,1,4
68838,4,5,4,1,3,4,3,3,5,3,5,4,3
57166,5,3,5,5,5,4,4,4,4,4,4,4,3
55327,4,1,1,1,5,4,3,4,4,4,4,3,3
72756,5,5,5,5,4,4,4,4,4,2,5,5,4
114046,3,4,3,3,4,3,4,4,4,4,5,5,4
13189,3,3,3,3,1,2,5,4,4,5,4,3,2
50047,0,3,0,2,5,5,5,1,1,1,1,4,2
112046,1,1,1,4,2,1,5,2,3,1,3,3,2
4394,3,1,3,3,2,3,2,2,4,4,3,1,2
69066,1,1,1,1,4,5,4,4,4,4,4,3,5
109796,4,3,3,2,4,3,4,4,3,4,4,5,4
44786,2,4,5,4,1,4,3,2,2,2,2,3,4
62015,3,3,3,3,1,3,3,3,3,3,3,2,4
17870,3,1,2,4,4,2,4,4,2,3,3,4,4
119761,1,4,2,2,2,3,5,4,4,2,3,4,3
86790,3,3,3,3,5,4,5,5,5,5,5,5,5
61573,5,5,5,5,3,5,4,4,4,4,4,4,3
95088,4,4,4,3,3,4,3,3,1,1,3,2,3
51330,1,5,5,5,1,1,1,1,3,5,4,1,1
60458,2,2,2,2,4,4,4,3,3,3,3,4,4
26146,3,0,3,3,5,3,5,5,4,5,4,2,5
61456,4,4,4,4,2,3,5,4,4,5,4,4,5
116519,2,2,2,4,5,2,5,5,3,1,4,4,5
14081,3,3,3,3,3,5,5,4,4,4,4,1,5
15979,3,3,3,3,3,3,3,3,5,5,4,4,3
52030,2,0,2,4,4,2,4,4,3,2,4,4,4
447,1,1,1,1,5,5,5,5,5,5,5,5,5
686,4,4,4,2,1,4,1,1,4,5,5,5,1
92004,1,1,1,1,3,4,5,3,3,3,3,3,5
31270,5,5,2,5,4,4,4,4,4,2,3,5,4
42960,5,3,4,1,2,4,2,2,5,5,2,4,2
93989,2,5,2,4,1,2,1,1,5,2,3,3,1
3771,5,5,5,5,4,5,4,5,5,4,5,5,3
121736,5,5,5,5,2,4,3,5,5,5,5,3,4
49885,3,3,3,3,2,3,4,4,4,3,4,1,3
113177,4,4,4,2,1,4,1,1,5,2,4,4,1
4153,1,4,1,4,5,1,5,5,3,5,3,3,5
125180,3,3,3,3,5,5,5,5,5,5,5,5,3
52580,3,4,4,4,1,4,3,3,3,3,3,2,2
44085,4,4,4,4,4,4,4,3,3,4,3,4,5
96725,3,4,3,3,5,3,5,5,3,5,4,3,5
58810,2,4,1,3,3,1,3,3,3,5,4,1,3
82922,2,2,2,2,4,4,4,4,5,3,4,5,4
56547,4,5,5,3,3,5,3,3,5,3,5,3,3
87032,3,3,3,3,5,5,5,3,3,3,3,5,5
69482,1,1,1,1,2,4,5,3,3,4,3,5,4
10390,4,3,3,5,2,3,5,2,3,2,4,3,2
92690,1,5,5,5,4,5,4,4,4,3,4,4,4
98722,3,5,2,4,3,2,3,3,4,4,4,5,3
72145,2,2,2,3,4,2,1,4,1,3,3,4,4
42091,5,4,2,4,5,5,5,5,4,2,1,5,5
46040,2,1,4,1,4,3,3,2,2,2,2,1,4
32679,2,4,4,4,3,3,3,4,4,4,2,3,4
43320,1,3,3,3,1,1,1,1,3,4,4,1,1
110197,4,4,4,4,3,5,5,4,4,4,4,4,4
79385,5,5,5,5,3,4,3,3,5,2,4,3,3
62730,3,3,3,3,3,3,3,3,2,4,4,4,3
98077,2,1,2,4,3,3,4,4,4,2,4,2,2
37230,1,1,1,5,3,1,3,3,3,3,5,5,3
115328,3,3,3,3,5,5,5,5,5,5,5,5,5
25059,2,2,2,2,2,5,1,5,5,5,5,5,5
41770,3,4,4,3,1,4,1,1,1,1,2,3,1
40726,5,2,2,2,5,5,5,5,4,5,4,1,5
63987,1,1,5,1,4,4,4,4,5,3,5,4,4
24299,4,1,1,1,4,4,2,4,4,4,4,1,4
126681,3,3,3,4,2,3,2,2,3,3,4,4,2
58700,3,3,3,3,5,5,5,3,5,3,5,5,5
27467,5,1,3,1,5,2,2,5,5,5,5,3,3
88864,5,5,5,5,2,4,5,5,5,4,5,5,3
64600,3,3,5,3,5,5,4,4,4,4,4,3,4
115785,1,1,1,1,2,5,5,5,5,4,5,3,5
108691,2,3,3,3,3,2,3,3,2,5,2,1,3
76108,3,5,3,1,4,3,4,4,4,5,5,5,4
56411,1,1,1,1,5,5,5,5,4,2,5,3,5
110303,5,3,5,5,4,5,4,5,5,5,5,4,5
72404,3,3,3,3,4,5,5,4,4,4,4,5,4
96394,4,4,4,3,3,4,2,3,4,5,5,5,3
20563,2,3,3,3,2,3,2,2,2,3,2,4,2
1490,5,0,5,3,5,5,5,5,3,4,4,5,5
45278,3,3,3,3,5,2,2,5,5,5,5,3,2
59897,2,2,2,2,3,5,4,4,4,5,4,3,3
8697,1,0,1,3,4,1,4,4,2,4,2,1,4
129487,2,5,2,2,4,2,4,4,4,3,5,4,4
97053,2,1,2,2,5,4,5,5,4,4,5,5,5
10933,2,4,4,4,4,4,3,1,1,1,2,3,1
30102,1,1,1,4,3,1,5,3,4,5,4,2,3
51535,4,4,4,4,3,1,3,5,5,5,5,2,1
121338,5,5,5,5,4,5,5,2,2,2,2,4,3
91734,3,1,2,1,2,1,1,3,3,3,3,4,3
35964,3,3,3,4,3,2,2,1,3,3,3,2,2
99210,1,1,1,1,5,5,5,4,4,4,4,4,5
125584,3,3,3,2,4,3,4,4,5,4,4,3,4
21612,3,3,3,3,4,1,3,5,5,5,5,5,2
80598,2,4,4,4,2,2,2,2,1,5,3,2,2
86136,3,3,3,3,5,4,4,4,4,4,4,3,3
106611,3,5,3,3,4,3,4,4,5,4,5,5,4
48775,1,1,1,4,5,1,5,5,4,3,3,3,5
59196,5,5,5,5,4,4,4,4,4,5,4,4,4
44402,1,2,2,2,1,3,4,1,1,2,1,2,4
85685,4,4,4,4,3,4,4,5,5,5,5,3,3
99696,2,5,2,3,2,2,3,2,4,3,5,2,2
12677,5,5,5,5,1,5,4,4,4,4,4,4,1
1388,2,5,2,3,2,3,1,3,3,2,3,1,4
38794,3,2,3,3,2,3,2,2,2,1,4,2,2
95563,2,4,2,4,4,2,4,4,2,3,4,3,4
96452,1,1,1,1,3,4,4,5,5,5,5,3,5
127559,5,5,2,5,3,4,5,4,4,4,4,5,4
48713,1,2,2,4,1,2,1,1,2,1,3,1,1
33878,0,0,0,5,2,0,2,2,2,4,5,1,2
122016,5,0,5,2,5,5,5,5,3,2,5,3,5
88359,1,1,1,1,4,4,4,5,5,5,5,5,4
119186,3,3,3,3,4,4,4,4,4,4,4,4,3
40863,5,5,5,5,2,5,2,2,3,2,5,5,2
76374,4,4,4,4,5,4,5,5,5,5,5,5,5
80144,1,1,1,1,5,5,5,4,2,4,4,5,5
92091,3,3,3,3,3,3,3,3,4,5,4,1,3
109973,2,4,2,5,3,2,3,3,5,4,4,5,3
87204,1,2,2,4,3,2,3,3,2,4,3,1,3
60674,2,2,2,2,2,5,5,5,5,5,5,3,4
12718,5,5,5,5,5,5,5,5,2,4,5,4,5
28131,5,5,5,5,5,5,5,5,3,1,4,2,5
53601,1,5,1,1,1,4,4,3,4,3,5,4,4
3934,2,4,3,4,2,4,4,2,2,2,2,3,3
2409,2,1,2,2,1,2,1,1,3,2,4,4,1
22632,2,4,4,2,1,4,1,1,3,3,4,4,1
87272,1,3,2,2,1,1,1,1,1,4,3,3,1
42677,2,3,5,5,2,2,2,2,2,1,4,1,2
42798,1,1,1,1,4,3,3,1,1,2,1,1,3
38679,1,5,2,4,2,2,2,2,5,4,3,5,2
63933,3,3,3,3,4,3,4,4,1,5,2,4,4
36671,3,3,3,3,1,3,1,1,1,5,5,1,1
7065,5,5,5,5,2,4,5,5,5,5,5,4,3
127923,5,5,5,4,5,5,5,5,3,5,3,5,5
853,3,3,3,3,5,3,5,5,4,3,4,1,5
124438,1,1,1,1,1,2,1,1,3,4,3,2,1
45937,2,2,1,4,2,3,3,2,2,1,2,2,1
66873,4,1,4,3,2,4,2,2,1,1,3,1,2
118059,5,5,5,5,5,3,5,5,5,5,5,4,1
